,item_id,name,category,price,old_price,sellable_online,short_description,depth,height,width
1848,30466281,TROFAST,Children's furniture,15,No old price,FALSE,"        Storage box,          42x30x23 cm",30,23,42
1849,50466275,TROFAST,Children's furniture,15,No old price,FALSE,"        Storage box,          42x30x23 cm",30,23,42
1850,40348664,YPPERLIG,Children's furniture,275,No old price,TRUE,"        Children's table,          74x62 cm",,51,62
1851,50461230,SMÅGÖRA,Nursery furniture,595,No old price,TRUE,"        Cot,          60x120 cm",,79,66
1852,10460888,SMÅGÖRA,Nursery furniture,495,No old price,TRUE,"        Wardrobe,          80x50x187 cm",50,187,80
1853,99323614,SMÅGÖRA,Nursery furniture,370,No old price,TRUE,        Changing tbl/bookshelf w 1 shlf ut,40,91,60
1854,50460886,SMÅGÖRA,Nursery furniture,275,No old price,TRUE,        Changing table/bookshelf,40,91,60
1855,9323623,SMÅGÖRA,Nursery furniture,465,No old price,TRUE,        Changing tbl/bookshelf w 2 shlf ut,40,91,60
1856,30248537,SNIGLAR,Nursery furniture,295,No old price,TRUE,"        Cot,          60x120 cm",,80,66
1857,29067293,ANTILOP,Nursery furniture,110,No old price,TRUE,        Highchair with tray,62,90,56
1858,80226137,VÄDRA,Nursery furniture,95,No old price,TRUE,"        Babycare mat,          48x74 cm",,,48
1859,70362427,SOLGUL,Nursery furniture,395,No old price,TRUE,"        Cradle with foam mattress,          66x84 cm",,53,66
1860,248567,SUNDVIK,Nursery furniture,695,No old price,TRUE,"        Cot,          60x120 cm",,85,67
1861,50422494,GODISHUS,Nursery furniture,395,No old price,TRUE,"        Wardrobe,          60x51x178 cm",51,178,60
1862,10356127,VÄDRA,Nursery furniture,30,No old price,TRUE,"        Cover for babycare mat,          48x74 cm",,,48
1863,30199283,ÖNSKLIG,Nursery furniture,59,No old price,TRUE,        Stor baskets changing tbl set of 4,23,26,27
1864,30449748,ANTILOP,Nursery furniture,16,SR 20,TRUE,        Supporting cushion,,,
1865,20045205,SNIGLAR,Nursery furniture,145,No old price,TRUE,"        Changing table,          72x53 cm",,87,53
1866,29042877,TROFAST,Nursery furniture,365,No old price,TRUE,"        Storage combination,          99x44x94 cm",44,94,99
1867,89253169,STUVA / FRITIDS,Nursery furniture,995,No old price,TRUE,"        Cot with drawers,          60x120 cm",,86,66
1868,10248519,GULLIVER,Nursery furniture,595,No old price,TRUE,"        Cot,          60x120 cm",,80,66
1869,89041709,ANTILOP,Nursery furniture,85,No old price,TRUE,        Highchair with safety belt,59,90,56
1870,20400243,LEN,Nursery furniture,89,No old price,TRUE,"        Nursing pillow,          60x50x18 cm",,18,50
1871,69253146,STUVA / FRITIDS,Nursery furniture,810,No old price,TRUE,"        Changing table with drawers,          90x79x102 cm",79,102,90
1872,10269696,SUNDVIK,Nursery furniture,1095,No old price,TRUE,"        Wardrobe,          80x50x171 cm",50,171,80
1873,29252912,STUVA / FRITIDS,Nursery furniture,830,No old price,TRUE,"        Wardrobe,          60x50x192 cm",50,192,60
1874,257953,GONATT,Nursery furniture,1095,No old price,TRUE,"        Cot,          60x120 cm",,103,66
1875,30346986,LANGUR,Nursery furniture,50,No old price,TRUE,        Padded seat cover for highchair,21,40,22
1876,20305707,BUSUNGE,Nursery furniture,645,No old price,TRUE,"        Wardrobe,          80x139 cm",52,139,80
1877,70248564,SUNDVIK,Nursery furniture,695,No old price,TRUE,"        Cot,          60x120 cm",,85,67
1878,20307037,GULLIVER,Nursery furniture,795,No old price,TRUE,        Changing table,54,93,82
1879,19275075,STUVA / FRITIDS,Nursery furniture,1545,No old price,TRUE,"        Wardrobe,          120x50x192 cm",50,192,120
1880,80433486,GODISHUS,Nursery furniture,295,No old price,TRUE,"        Chest of 3 drawers,          60x64 cm",40,64,60
1881,39252756,STUVA / FRITIDS,Nursery furniture,425,No old price,TRUE,"        Wardrobe,          60x50x128 cm",50,128,60
1882,360479,SKÖTSAM,Nursery furniture,25,No old price,TRUE,"        Cover,          55x83 cm",,,83
1883,79898306,TROFAST,Nursery furniture,155,No old price,TRUE,"        Wall storage,          99x21x30 cm",21,30,99
1884,30424007,SUNDVIK,Nursery furniture,995,No old price,TRUE,        Changing table/chest of drawers,46,,79
1885,40454367,ANTILOP,Nursery furniture,20,No old price,TRUE,        Cover,,,
1886,80426928,ANTILOP,Nursery furniture,20,No old price,TRUE,        Cover,,,
1887,49102304,TROFAST,Nursery furniture,195,No old price,TRUE,"        Wall storage,          93x21x30 cm",21,30,
1888,99228476,TROFAST,Nursery furniture,250,No old price,TRUE,"        Storage combination,          46x30x145 cm",30,145,46
1889,59252637,STUVA / FRITIDS,Nursery furniture,395,No old price,TRUE,"        Bench with toy storage,          90x50x50 cm",50,50,90
1890,90269697,SUNDVIK,Nursery furniture,1095,No old price,TRUE,"        Wardrobe,          80x50x171 cm",50,171,80
1891,39180830,STUVA / FÖLJA,Nursery furniture,825,No old price,TRUE,"        Changing table with 4 drawers,          90x79x102 cm",79,102,90
1892,80229008,BUSUNGE,Nursery furniture,645,No old price,TRUE,"        Wardrobe,          80x139 cm",52,139,80
1893,69253047,STUVA / FRITIDS,Nursery furniture,1225,No old price,TRUE,"        Wardrobe with storage bench,          150x50x192 cm",50,192,150
1894,80308699,TROFAST,Nursery furniture,55,No old price,TRUE,"        Shelf,          30 cm",,,30
1895,19240892,TROFAST,Nursery furniture,245,No old price,TRUE,"        Storage combination,          44x30x91 cm",30,91,44
1896,79267280,STUVA / FRITIDS,Nursery furniture,995,No old price,TRUE,"        Cot with drawers,          60x120 cm",,86,66
1897,10091453,TROFAST,Nursery furniture,275,No old price,TRUE,"        Frame,          99x44x94 cm",44,94,99
1898,19102659,TROFAST,Nursery furniture,395,No old price,TRUE,"        Storage combination,          94x44x52 cm",44,52,94
1899,89102095,TROFAST,Nursery furniture,475,No old price,TRUE,"        Storage combination,          94x44x91 cm",44,91,94
1900,70091412,TROFAST,Nursery furniture,5,No old price,TRUE,"        Storage box,          20x30x10 cm",,10,30
1901,30465489,SMÅGÖRA,Nursery furniture,95,No old price,TRUE,"        Shelf unit,          29x88 cm",25,88,29
1902,49123405,TROFAST,Nursery furniture,350,No old price,TRUE,"        Storage combination,          99x44x56 cm",44,56,99
1903,49252553,LANGUR,Nursery furniture,400,No old price,TRUE,        Junior/highchair with tray,61,87,56
1904,69252712,STUVA / FRITIDS,Nursery furniture,730,No old price,TRUE,"        Chest of 6 drawers,          60x50x128 cm",50,128,60
1905,39253176,STUVA / FRITIDS,Nursery furniture,995,No old price,TRUE,"        Cot with drawers,          60x120 cm",,86,66
1906,20225334,STUVA,Nursery furniture,545,No old price,TRUE,        Changing table/desk,79,102,90
1907,50165079,BLÅMES,Nursery furniture,375,No old price,TRUE,        Highchair with tray,53,93,52
1908,50424006,SUNDVIK,Nursery furniture,796,SR 995,TRUE,        Changing table/chest of drawers,46,,79
1909,90091454,TROFAST,Nursery furniture,30,No old price,TRUE,        Shelf,,,30
1910,50171122,TROFAST,Nursery furniture,125,No old price,TRUE,"        Wall storage,          99x30 cm",21,30,99
1911,50308002,TROFAST,Nursery furniture,10,No old price,TRUE,"        Storage box,          42x30x10 cm",,10,30
1912,40076093,ANTILOP,Nursery furniture,25,No old price,TRUE,        Highchair tray,,,42
1913,9252593,LANGUR,Nursery furniture,345,No old price,TRUE,        Junior/highchair,61,87,56
1914,89228472,TROFAST,Nursery furniture,350,No old price,TRUE,"        Storage combination,          99x44x56 cm",44,56,99
1915,10330811,LANGUR,Nursery furniture,110,No old price,TRUE,        Seat shell for highchair,37,40,35
1916,49253185,STUVA / FRITIDS,Nursery furniture,995,No old price,TRUE,"        Cot with drawers,          60x120 cm",,86,66
1917,29228470,TROFAST,Nursery furniture,365,No old price,TRUE,"        Storage combination,          99x44x56 cm",44,56,99
1918,91415,TROFAST,Nursery furniture,5,No old price,TRUE,"        Lid,          20x28 cm",,,28
1919,60308695,TROFAST,Nursery furniture,385,No old price,TRUE,"        Frame,          94x44x91 cm",44,91,94
1920,79102958,TROFAST,Nursery furniture,410,No old price,TRUE,"        Storage combination,          94x44x52 cm",44,52,94
1921,80089239,TROFAST,Nursery furniture,10,No old price,TRUE,"        Storage box,          42x30x10 cm",,10,30
1922,9102532,TROFAST,Nursery furniture,395,No old price,TRUE,"        Storage combination,          94x44x52 cm",44,52,94
1923,59279585,STUVA / FRITIDS,Nursery furniture,375,No old price,TRUE,"        Toy storage with wheels,          60x50x64 cm",50,64,60
1924,79228590,TROFAST,Nursery furniture,200,No old price,TRUE,"        Storage combination,          46x30x94 cm",30,94,46
1925,30171123,TROFAST,Nursery furniture,175,No old price,TRUE,"        Frame,          46x30x145 cm",30,145,46
1926,50201534,GONATT,Nursery furniture,1095,No old price,TRUE,"        Cot,          60x120 cm",,103,66
1927,60305705,BUSUNGE,Nursery furniture,395,No old price,TRUE,"        Chest of 2 drawers,          80x75 cm",40,75,80
1928,20229011,BUSUNGE,Nursery furniture,395,No old price,TRUE,"        Chest of 2 drawers,          80x75 cm",40,75,80
1929,95685100,TROFAST,Nursery furniture,15,No old price,TRUE,"        Storage box,          42x30x23 cm",,23,30
1930,10308693,TROFAST,Nursery furniture,195,No old price,TRUE,"        Frame,          44x91 cm",30,91,44
1931,29103007,TROFAST,Nursery furniture,240,No old price,TRUE,"        Storage combination,          44x30x91 cm",30,91,44
1932,19262233,STUVA / FRITIDS,Nursery furniture,545,No old price,TRUE,"        Bookcase with drawers,          60x50x128 cm",50,128,60
1933,69252868,STUVA / FRITIDS,Nursery furniture,675,No old price,TRUE,"        Wardrobe,          60x50x192 cm",50,192,60
1934,99228551,TROFAST,Nursery furniture,260,No old price,TRUE,"        Storage combination,          46x30x145 cm",30,145,46
1935,70330813,LANGUR,Nursery furniture,55,No old price,TRUE,        Highchair tray,42,,44
1936,89335976,TROFAST,Nursery furniture,195,No old price,FALSE,"        Storage combination,          46x30x94 cm",30,94,46
1937,80153800,TROFAST,Nursery furniture,275,No old price,TRUE,"        Frame,          99x44x56 cm",44,56,99
1938,30091452,TROFAST,Nursery furniture,150,No old price,TRUE,"        Frame,          46x30x94 cm",30,94,46
1939,20308697,TROFAST,Nursery furniture,320,No old price,TRUE,"        Frame,          94x52 cm",44,52,94
1940,20089242,TROFAST,Nursery furniture,25,No old price,TRUE,"        Storage box,          42x30x36 cm",,36,30
1941,9252673,STUVA / FRITIDS,Nursery furniture,415,No old price,TRUE,"        Chest of 3 drawers,          60x64 cm",50,64,60
1942,39180566,STUVA / FÖLJA,Nursery furniture,985,No old price,TRUE,"        Cot with drawers,          60x120 cm",,86,66
1943,20308701,TROFAST,Nursery furniture,165,No old price,TRUE,"        Wall storage,          93x30 cm",21,30,93
1944,30298023,TROFAST,Nursery furniture,15,No old price,TRUE,"        Storage box,          42x30x23 cm",,23,30
1945,30466281,TROFAST,Nursery furniture,15,No old price,FALSE,"        Storage box,          42x30x23 cm",30,23,42
1946,40466285,TROFAST,Nursery furniture,10,No old price,FALSE,"        Storage box,          42x30x10 cm",30,10,42
1947,50466275,TROFAST,Nursery furniture,15,No old price,FALSE,"        Storage box,          42x30x23 cm",30,23,42
1948,69898415,TÄRNÖ,Outdoor furniture,199,No old price,TRUE,"        Table+2 chairs, outdoor",,,
1949,49048425,GÅRÖ / FREDÖN,Outdoor furniture,564,No old price,TRUE,        Hammock with stand,,129,119
1950,19217863,FALHOLMEN,Outdoor furniture,1431,No old price,TRUE,"        Table+4 chairs w armrests, outdoor",,,
1951,80213446,ÄPPLARÖ,Outdoor furniture,205,No old price,TRUE,"        Table/stool section, outdoor,          63x63 cm",,28,63
1952,80208529,ÄPPLARÖ,Outdoor furniture,445,No old price,TRUE,"        Bench with backrest, outdoor",65,80,117
1953,19217518,MASTHOLMEN,Outdoor furniture,984,No old price,TRUE,"        2-seat conversation set, outdoor",,,
1954,29289821,ÄPPLARÖ,Outdoor furniture,3442,No old price,TRUE,"        Table+6 chairs armr+bench, outdoor",,,
